# mpfr-elementary-v1 mpfr=4.2.2 cases-per-cell=4 seed=20260715
# operation precision rounding left right integer expected inexact invalid division_by_zero
exp10 24 a 0xca400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xb4beb8p-13 1 0 0
exp10 24 a 0xe4c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xea79e9p-12 1 0 0
exp10 53 n 0xc9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x129712fa2bd7e0p-47 1 0 0
exp10 53 n -0x8a800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x15319c812ae2bdp-56 1 0 0
exp10 53 n -0xea000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 0x1f339ee2613e11p-56 1 0 0
exp10 53 n 0xb5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x15095cf17490abp-43 1 0 0
exp10 53 na 0xeb800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x114a2020d0dbb8p-46 1 0 0
exp10 53 na -0xbe800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x114ae0612ca4dcp-62 1 0 0
exp10 53 na 0xce000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x19db44b5d8f61cp-42 1 0 0
exp10 53 na -0xe9400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1db7176e471f8ep-65 1 0 0
exp10 53 z -0xc0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-518 - 0 0x1f25e85234c048p-53 1 0 0
exp10 53 z 0xffc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x135b3ab22cf5dfp-39 1 0 0
exp10 53 z -0xb6800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x133552838db88ap-57 1 0 0
exp10 53 z 0xa7800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x19e2daefe4b6fap-44 1 0 0
exp10 53 u -0xae000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1f4f1e22073dabp-62 1 0 0
exp10 53 u -0xcb000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x160ef66378364fp-63 1 0 0
exp10 53 u 0xa0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-516 - 0 0x11817d7ba87ec8p-52 1 0 0
exp10 53 u 0x9f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1310d8394e7467p-44 1 0 0
exp10 53 d 0xdb000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x19b2cfd90158edp-47 1 0 0
exp10 53 d 0x85800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x161479cd6f5279p-49 1 0 0
exp10 53 d -0xa7800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1928730f8e2be9p-57 1 0 0
exp10 53 d 0xfc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 0x1c329caac268e1p-52 1 0 0
exp10 53 a 0xa4c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x17729739967fc6p-44 1 0 0
exp10 53 a -0xcdc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x13fb018b5e119ap-63 1 0 0
exp10 53 a 0xe2400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1ac9d295124c87p-41 1 0 0
exp10 53 a 0x9c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 0x16b90fe3e3222fp-52 1 0 0
exp10 113 n 0xbf000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1f0f1ac543126ad868d3f2059c8aep-108 1 0 0
exp10 113 n -0xbe000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x119b3b5ea27536b35baf5875512d1p-122 1 0 0
exp10 113 n 0x85c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1ebee349c1dcb42f75f8a69812cfbp-106 1 0 0
exp10 113 n 0xdf800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1bdd846eaa85177ce58696efecd38p-107 1 0 0
exp10 113 na -0x93000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x123050da9a98efb756a65d01a41a6p-116 1 0 0
exp10 113 na 0xfb800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x109ca10b34667a5b9283d4bd8f126p-99 1 0 0
exp10 113 na -0x9b800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1e75445dab5d973f8abe951cbcca5p-121 1 0 0
exp10 113 na 0xd6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x177ce9e7490c714fb160a8ea58c38p-107 1 0 0
exp10 113 z -0xa0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1ccab8602d2696825260eccc007ecp-117 1 0 0
exp10 113 z -0xb0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 0x158a9c9d2365090c1f24ba63c7785p-113 1 0 0
exp10 113 z -0xadc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1f9788df200c720121e3918f235b9p-122 1 0 0
exp10 113 z -0x93400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x147de23e3843a9458dfedec74d1e8p-120 1 0 0
exp10 113 u -0xbdc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x11c3f477f1b1bb9d45626aa5b3bbfp-122 1 0 0
exp10 113 u 0x91800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x1b665ee2f7005c8e9b6bc6205b33cp-109 1 0 0
exp10 113 u -0xa6000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x14e02a662daa76ab90730940cb153p-121 1 0 0
exp10 113 u 0xd1800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x15a958ce9576a4074d9cc832dee24p-107 1 0 0
exp10 113 d -0xbf400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x10d5057cdabc66131632602c4a650p-122 1 0 0
exp10 113 d -0x93800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x12069f5d18ab60718b0a731aadba0p-116 1 0 0
exp10 113 d 0xa8c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1b13af023ad44d092103fa3f969acp-104 1 0 0
exp10 113 d 0xb7400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x16cf70c40cb63531ed313860c0e56p-103 1 0 0
exp10 113 a -0xe7800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1fa57175b79965881acccedc79179p-125 1 0 0
exp10 113 a 0x99000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1eba618a8ffa4c0d4c38b840930f7p-105 1 0 0
exp10 113 a -0xd8400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1b638b30bffb14679ea5af7263baep-124 1 0 0
exp10 113 a -0xd9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x14a738720e441d908706dce1bb950p-118 1 0 0
expm1 24 n 0xf2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0xb3f3c5p-21 1 0 0
expm1 24 n -0x81000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0xa28e46p-24 1 0 0
expm1 24 n -0xef800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0xf9eea7p-24 1 0 0
expm1 24 n 0xbdc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x932225p-19 1 0 0
expm1 24 na 0xa9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0xafa763p-22 1 0 0
expm1 24 na -0xd1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0x8ed7f4p-24 1 0 0
expm1 24 na -0xf4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 -0xd91b80p-26 1 0 0
expm1 24 na 0xa3800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xbde05fp-20 1 0 0
expm1 24 z -0xc0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0xf34127p-24 1 0 0
expm1 24 z 0xad800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0xb83aa1p-22 1 0 0
expm1 24 z 0xee000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 0xc450d8p-23 1 0 0
expm1 24 z -0xfd400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0xfb1af7p-24 1 0 0
expm1 24 u 0x80000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-516 - 0 0x820561p-28 1 0 0
expm1 24 u 0xe0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-516 - 0 0xe63cfbp-28 1 0 0
expm1 24 u -0x9d400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0xea1049p-24 1 0 0
expm1 24 u -0xeb800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0xd7561dp-24 1 0 0
expm1 24 d 0xb3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 0x818f1dp-23 1 0 0
expm1 24 d 0x84000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 0x9693c5p-25 1 0 0
expm1 24 d -0xc5000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0x8969c0p-24 1 0 0
expm1 24 d 0x85800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0xe1ab1ap-21 1 0 0
expm1 24 a -0xbf400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0xf31ab2p-24 1 0 0
expm1 24 a -0x94000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 -0x89cd47p-26 1 0 0
expm1 24 a -0xf4c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0xfa68fep-24 1 0 0
expm1 24 a -0xd0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-516 - 0 -0xcace9ap-28 1 0 0
expm1 53 n 0x98800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x13abb0f43f3547p-49 1 0 0
expm1 53 n -0xd4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 -0x15b2d6568f0a9fp-54 1 0 0
expm1 53 n -0xfb000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 0 -0x13fee47012bee8p-53 1 0 0
expm1 53 n -0x94000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 0 -0x1010f37428ff13p-54 1 0 0
expm1 53 na 0x98000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 0x123b222b881238p-51 1 0 0
expm1 53 na -0x89000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0x1506f3c2b7fc20p-53 1 0 0
expm1 53 na -0xbc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 0 -0x15780cf42eb2f2p-55 1 0 0
expm1 53 na -0xe7800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 0 -0x1ac1756cabbf6ap-53 1 0 0
expm1 53 z -0xbc800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 -0x1e5137f3f4ad1dp-53 1 0 0
expm1 53 z 0xe7800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x121dc939ffb51ep-47 1 0 0
expm1 53 z 0xde800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 0 0x1f592c5fb0b3dep-48 1 0 0
